"Standard Report - Exports"
"Current date: 04/18/2024 12:10 PM (Eastern Daylight Time)"
"Country","Commodity","Time","Quantity 1",
"Dominican Republic","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2023","129"
"Dominican Republic","3915900000 Waste,parings And Scrap,of Plastics,nesoi (kg)","1995","559,611"
"Dominican Republic","3915900000 Waste,parings And Scrap,of Plastics,nesoi (kg)","1996","557,192"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","1997","37,863"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","1998","161,573"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","1999","49,865"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2000","26,500"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2001","46,260"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2002","70,343"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2003","182,445"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2004","188,114"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2005","55,937"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2006","68,204"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2007","117,556"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2008","373,234"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2009","28,587"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2010","24,220"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2011","14,476"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2012","1,660,313"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2013","540,519"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2014","38,947"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2015","8,829"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2016","66,939"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2017","21,656"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2018","8,109"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2019","6"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2020","24,908"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2021","16,447"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2022","26,404"
"Dominican Republic","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2023","709"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","1997","507,812"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","1998","519,322"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","1999","35,967"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2000","62,165"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2001","166,664"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2002","73,358"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2003","364,767"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2004","214,999"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2005","20,261"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2006","37,039"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2007","340,046"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2008","715,026"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2009","352,419"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2010","309,360"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2011","136,116"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2012","524,993"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2013","233,489"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2014","258,425"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2015","465,606"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2016","626,681"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2017","312,653"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2018","311,870"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2019","445,002"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2020","363,499"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2021","147,761"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2022","233,173"
"Dominican Republic","3915900090 Other Plastics Other Than Pet Plastics (kg)","2023","170,948"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","1995","108,152"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","1996","186,148"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","1997","3"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","1998","2,197"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2000","2,835"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2001","135,516"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2002","155,803"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2003","82,168"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2004","171,060"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2005","172,009"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2006","91,393"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2007","135,240"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2008","243,838"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2009","315,971"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2010","167,649"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2011","634,557"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2012","281,229"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2013","1,089,800"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2014","218,104"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2015","75,436"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2016","191,993"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2017","3,752,666"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2018","6,115,945"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2019","5,968,576"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2020","5,820,900"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2021","6,638,186"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2022","4,843,568"
"Ecuador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2023","1,218,610"
"Ecuador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","1996","31,752"
"Ecuador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2004","16,936"
"Ecuador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2006","2,000"
"Ecuador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2014","38,114"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1995","232,360"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1996","207,324"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1997","146,781"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1998","167,171"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1999","133,175"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2000","334,479"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2001","63,072"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2002","508,247"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2003","79,250"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2004","99,927"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2005","39,865"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2006","257,731"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2007","18,724"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2008","46,253"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2009","40,171"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2010","19,685"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2011","38,150"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2014","20,865"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2015","515"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2018","37,820"
"Ecuador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2023","80,042"
"Ecuador","3915900000 Waste,parings And Scrap,of Plastics,nesoi (kg)","1995","394,424"
"Ecuador","3915900000 Waste,parings And Scrap,of Plastics,nesoi (kg)","1996","179,649"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","1997","19"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2002","2,039"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2005","19,844"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2006","79,428"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2007","162,618"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2008","777"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2010","2,455,182"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2011","1,839,540"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2012","3,000,612"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2014","18,220"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2015","71,831"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2016","19,876"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2018","240,283"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2019","403,855"
"Ecuador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2020","295,091"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","1997","236,061"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","1998","19,500"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","1999","2,057"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2000","71,120"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2001","42,501"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2002","62,087"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2003","25,990"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2004","11,921"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2005","77,719"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2006","137,415"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2007","87,342"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2008","69,135"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2009","33,663"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2010","20,005"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2011","4,021"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2012","235,747"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2013","76,966"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2014","93,695"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2015","3,833"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2016","19,000"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2018","479,505"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2019","35,463"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2020","17,690"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2021","19,300"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2022","76,467"
"Ecuador","3915900090 Other Plastics Other Than Pet Plastics (kg)","2023","513"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2008","218,000"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2009","15,300"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2011","25,000"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2012","39,580"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2017","68,120"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2019","60,000"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2020","25,750"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2022","725"
"Egypt","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2023","61,000"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1996","9,372"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2001","633"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2005","45,850"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2006","111,127"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2007","133,769"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2009","47,835"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2010","35,876"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2012","19,495"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2013","97,000"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2014","26,000"
"Egypt","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2017","29,987"
"Egypt","3915900000 Waste,parings And Scrap,of Plastics,nesoi (kg)","1995","7,840"
"Egypt","3915900000 Waste,parings And Scrap,of Plastics,nesoi (kg)","1996","94,263"
"Egypt","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2002","260,000"
"Egypt","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2006","104,255"
"Egypt","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2011","403,668"
"Egypt","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2019","246,262"
"Egypt","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2020","93,000"
"Egypt","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2023","112,210"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2000","70,000"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2004","1"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2005","21"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2006","11,001"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2007","3"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2008","15,815"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2009","200,617"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2011","134,556"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2012","13,450"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2013","49,000"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2015","20,936"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2017","21,210"
"Egypt","3915900090 Other Plastics Other Than Pet Plastics (kg)","2020","32,040"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","1995","82,667"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","1996","22,307"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","1997","36,260"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","1998","7,094"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2001","472,175"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2002","614,746"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2003","683,489"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2004","350,235"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2005","1,393,235"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2006","2,161,677"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2007","1,839,267"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2008","2,516,817"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2009","2,055,769"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2010","1,990,159"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2011","807,880"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2012","1,279,022"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2013","1,327,288"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2014","2,954,917"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2015","4,277,995"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2016","3,351,896"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2017","3,415,539"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2018","4,779,575"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2019","5,738,501"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2020","5,909,925"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2021","12,069,072"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2022","8,684,321"
"El Salvador","3915100000 Waste,paring,scrap,of Plast,of Polymrs Of Ethylene (kg)","2023","3,955,950"
"El Salvador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2004","10,886"
"El Salvador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2006","11,803"
"El Salvador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2014","20,043"
"El Salvador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2015","34,463"
"El Salvador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2018","73,534"
"El Salvador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2019","41,520"
"El Salvador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2021","57,220"
"El Salvador","3915200000 Waste,paring,scrap,of Plast,of Polymrs Of Styrene (kg)","2022","17,819"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1995","352,504"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1996","38,090"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1997","19,561"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1998","226,479"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","1999","78,275"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2000","96,662"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2001","252,642"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2002","82,659"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2003","200,345"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2004","190,420"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2005","329,868"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2006","541,242"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2007","947,079"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2008","615,773"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2009","404,668"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2010","781,907"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2011","227,316"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2012","196,931"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2013","234,168"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2014","312,146"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2015","78,150"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2017","48,928"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2018","20,000"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2019","35,258"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2020","37,739"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2021","19,731"
"El Salvador","3915300000 Waste,parings,scrap,of Plas,of Polymrs Vinl Chlori (kg)","2022","40,000"
"El Salvador","3915900000 Waste,parings And Scrap,of Plastics,nesoi (kg)","1996","119,710"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","1998","18,275"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","1999","23,151"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2001","1,133"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2002","7,334"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2003","101,786"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2004","116,210"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2005","119,727"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2006","111,437"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2007","292,365"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2008","106,339"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2010","20,218"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2013","32,941"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2014","141,199"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2015","172,292"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2016","53,762"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2017","39,920"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2018","18,433"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2019","20,368"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2020","73,592"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2021","95,673"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2022","59,000"
"El Salvador","3915900010 Of Polyethylene Terephthalate (pet) Plastics (kg)","2023","18,297"
"El Salvador","3915900090 Other Plastics Other Than Pet Plastics (kg)","1997","225,618"
